record_type,name,version_or_range,license,scope,sources
lockfile,jiti,1.21.7,MIT,development,package-lock.json
lockfile,jiti,2.6.1,MIT,development,package-lock.json
lockfile,joi,18.2.3,BSD-3-Clause,development,package-lock.json
lockfile,jose,6.1.3,MIT,runtime,package-lock.json
lockfile,jpeg-js,0.1.2,BSD-3-Clause,development,package-lock.json
lockfile,jpeg-js,0.4.4,BSD-3-Clause,runtime,package-lock.json
lockfile,js-tiktoken,1.0.21,MIT,runtime,package-lock.json
lockfile,js-tokens,10.0.0,MIT,development,package-lock.json
lockfile,js-tokens,4.0.0,MIT,development,package-lock.json
lockfile,js-yaml,4.2.0,MIT,runtime,package-lock.json
lockfile,jsdom,27.4.0,MIT,development,package-lock.json
lockfile,jsesc,3.1.0,MIT,development,package-lock.json
lockfile,json-buffer,3.0.1,MIT,development,package-lock.json
lockfile,json-parse-even-better-errors,2.3.1,MIT,development,package-lock.json
lockfile,json-schema,0.4.0,(AFL-2.1 OR BSD-3-Clause),development,package-lock.json
lockfile,json-schema-traverse,0.4.1,MIT,development,package-lock.json
lockfile,json-schema-traverse,1.0.0,MIT,runtime,package-lock.json
lockfile,json-schema-typed,8.0.2,BSD-2-Clause,runtime,package-lock.json
lockfile,json-stable-stringify-without-jsonify,1.0.1,MIT,development,package-lock.json
lockfile,json-stringify-safe,5.0.1,ISC,development,package-lock.json
lockfile,json5,2.2.3,MIT,development,package-lock.json
lockfile,jsonfile,4.0.0,MIT,development,package-lock.json
lockfile,jsonfile,6.2.0,MIT,development,package-lock.json
lockfile,jsx-ast-utils,3.3.5,MIT,development,package-lock.json
lockfile,jszip,3.10.1,(MIT OR GPL-3.0-or-later),runtime,package-lock.json
lockfile,katex,0.16.28,MIT,development,package-lock.json
lockfile,keyv,4.5.4,MIT,development,package-lock.json
lockfile,khroma,2.1.0,MIT,development,package-lock.json
lockfile,kind-of,6.0.3,MIT,development,package-lock.json
lockfile,launch-editor,2.14.1,MIT,development,package-lock.json
lockfile,layout-base,1.0.2,MIT,development,package-lock.json
lockfile,layout-base,2.0.1,MIT,development,package-lock.json
lockfile,lazy-val,1.0.5,MIT,development,package-lock.json
lockfile,levn,0.4.1,MIT,development,package-lock.json
lockfile,lie,3.3.0,MIT,runtime,package-lock.json
lockfile,lightningcss,1.32.0,MPL-2.0,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,lightningcss-android-arm64,1.32.0,MPL-2.0,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,lightningcss-darwin-arm64,1.32.0,MPL-2.0,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,lightningcss-darwin-x64,1.32.0,MPL-2.0,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,lightningcss-freebsd-x64,1.32.0,MPL-2.0,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,lightningcss-linux-arm-gnueabihf,1.32.0,MPL-2.0,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,lightningcss-linux-arm64-gnu,1.32.0,MPL-2.0,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,lightningcss-linux-arm64-musl,1.32.0,MPL-2.0,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,lightningcss-linux-x64-gnu,1.32.0,MPL-2.0,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,lightningcss-linux-x64-musl,1.32.0,MPL-2.0,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,lightningcss-win32-arm64-msvc,1.32.0,MPL-2.0,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,lightningcss-win32-x64-msvc,1.32.0,MPL-2.0,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,lines-and-columns,1.2.4,MIT,development,package-lock.json
lockfile,loader-runner,4.3.1,MIT,development,package-lock.json
lockfile,loader-utils,2.0.4,MIT,development,package-lock.json
lockfile,locate-path,5.0.0,MIT,development,package-lock.json
lockfile,locate-path,6.0.0,MIT,development,package-lock.json
lockfile,lodash,4.18.1,MIT,development,package-lock.json
lockfile,lodash-es,4.18.1,MIT,development,package-lock.json
lockfile,lodash.clonedeep,4.5.0,MIT,development,package-lock.json
lockfile,lodash.merge,4.6.2,MIT,development,package-lock.json
lockfile,log-symbols,4.1.0,MIT,development,package-lock.json
lockfile,longest-streak,3.1.0,MIT,development,package-lock.json
lockfile,loose-envify,1.4.0,MIT,development,package-lock.json
lockfile,lop,0.4.2,BSD-2-Clause,runtime,package-lock.json
lockfile,lower-case,2.0.2,MIT,development,package-lock.json
lockfile,lowercase-keys,2.0.0,MIT,development,package-lock.json
lockfile,lowlight,1.20.0,MIT,development,package-lock.json
lockfile,lru-cache,10.4.3,ISC,development,package-lock.json
lockfile,lru-cache,11.2.4,BlueOak-1.0.0,development,package-lock.json
lockfile,lru-cache,5.1.1,ISC,development,package-lock.json
lockfile,lru-cache,6.0.0,ISC,development,package-lock.json
lockfile,lucide-react,0.525.0,ISC,development,package-lock.json
lockfile,luxon,3.7.2,MIT,runtime,package-lock.json
lockfile,lz-string,1.5.0,MIT,development,package-lock.json
lockfile,magic-string,0.30.21,MIT,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,magicast,0.5.2,MIT,development,package-lock.json
lockfile,make-dir,4.0.0,MIT,development,package-lock.json
lockfile,make-error,1.3.6,ISC,development,package-lock.json
lockfile,make-fetch-happen,14.0.3,ISC,development,package-lock.json
lockfile,mammoth,1.11.0,BSD-2-Clause,runtime,package-lock.json
lockfile,markdown-table,3.0.4,MIT,development,package-lock.json
lockfile,marked,14.0.0,MIT,development,package-lock.json
lockfile,marked,16.4.2,MIT,development,package-lock.json
lockfile,matcher,3.0.0,MIT,development,package-lock.json
lockfile,math-intrinsics,1.1.0,MIT,runtime,package-lock.json
lockfile,md5.js,1.3.5,MIT,development,package-lock.json
lockfile,mdast-util-find-and-replace,3.0.2,MIT,development,package-lock.json
lockfile,mdast-util-from-markdown,2.0.2,MIT,development,package-lock.json
lockfile,mdast-util-gfm,3.1.0,MIT,development,package-lock.json
lockfile,mdast-util-gfm-autolink-literal,2.0.1,MIT,development,package-lock.json
lockfile,mdast-util-gfm-footnote,2.1.0,MIT,development,package-lock.json
lockfile,mdast-util-gfm-strikethrough,2.0.0,MIT,development,package-lock.json
lockfile,mdast-util-gfm-table,2.0.0,MIT,development,package-lock.json
lockfile,mdast-util-gfm-task-list-item,2.0.0,MIT,development,package-lock.json
lockfile,mdast-util-mdx-expression,2.0.1,MIT,development,package-lock.json
lockfile,mdast-util-mdx-jsx,3.2.0,MIT,development,package-lock.json
lockfile,mdast-util-mdxjs-esm,2.0.1,MIT,development,package-lock.json
lockfile,mdast-util-newline-to-break,2.0.0,MIT,development,package-lock.json
lockfile,mdast-util-phrasing,4.1.0,MIT,development,package-lock.json
lockfile,mdast-util-to-hast,13.2.1,MIT,development,package-lock.json
lockfile,mdast-util-to-markdown,2.1.2,MIT,development,package-lock.json
lockfile,mdast-util-to-string,4.0.0,MIT,development,package-lock.json
lockfile,mdn-data,2.12.2,CC0-1.0,development,package-lock.json
lockfile,media-typer,0.3.0,MIT,development,package-lock.json
lockfile,media-typer,1.1.0,MIT,runtime,package-lock.json
lockfile,memfs,4.56.2,Apache-2.0,development,package-lock.json
lockfile,memoize-one,5.2.1,MIT,development,package-lock.json
lockfile,merge-descriptors,1.0.3,MIT,development,package-lock.json
lockfile,merge-descriptors,2.0.0,MIT,runtime,package-lock.json
lockfile,merge-stream,2.0.0,MIT,development,package-lock.json
lockfile,mermaid,11.15.0,MIT,development,package-lock.json
lockfile,methods,1.1.2,MIT,development,package-lock.json
lockfile,micromark,4.0.2,MIT,development,package-lock.json
lockfile,micromark-core-commonmark,2.0.3,MIT,development,package-lock.json
lockfile,micromark-extension-gfm,3.0.0,MIT,development,package-lock.json
lockfile,micromark-extension-gfm-autolink-literal,2.1.0,MIT,development,package-lock.json
lockfile,micromark-extension-gfm-footnote,2.1.0,MIT,development,package-lock.json
lockfile,micromark-extension-gfm-strikethrough,2.1.0,MIT,development,package-lock.json
lockfile,micromark-extension-gfm-table,2.1.1,MIT,development,package-lock.json
lockfile,micromark-extension-gfm-tagfilter,2.0.0,MIT,development,package-lock.json
lockfile,micromark-extension-gfm-task-list-item,2.1.0,MIT,development,package-lock.json
lockfile,micromark-factory-destination,2.0.1,MIT,development,package-lock.json
lockfile,micromark-factory-label,2.0.1,MIT,development,package-lock.json
lockfile,micromark-factory-space,2.0.1,MIT,development,package-lock.json
lockfile,micromark-factory-title,2.0.1,MIT,development,package-lock.json
lockfile,micromark-factory-whitespace,2.0.1,MIT,development,package-lock.json
lockfile,micromark-util-character,2.1.1,MIT,development,package-lock.json
lockfile,micromark-util-chunked,2.0.1,MIT,development,package-lock.json
lockfile,micromark-util-classify-character,2.0.1,MIT,development,package-lock.json
lockfile,micromark-util-combine-extensions,2.0.1,MIT,development,package-lock.json
lockfile,micromark-util-decode-numeric-character-reference,2.0.2,MIT,development,package-lock.json
lockfile,micromark-util-decode-string,2.0.1,MIT,development,package-lock.json
lockfile,micromark-util-encode,2.0.1,MIT,development,package-lock.json
lockfile,micromark-util-html-tag-name,2.0.1,MIT,development,package-lock.json
lockfile,micromark-util-normalize-identifier,2.0.1,MIT,development,package-lock.json
lockfile,micromark-util-resolve-all,2.0.1,MIT,development,package-lock.json
lockfile,micromark-util-sanitize-uri,2.0.1,MIT,development,package-lock.json
lockfile,micromark-util-subtokenize,2.1.0,MIT,development,package-lock.json
lockfile,micromark-util-symbol,2.0.1,MIT,development,package-lock.json
lockfile,micromark-util-types,2.0.2,MIT,development,package-lock.json
lockfile,micromatch,4.0.8,MIT,runtime,package-lock.json
lockfile,miller-rabin,4.0.1,MIT,development,package-lock.json
lockfile,mime,1.6.0,MIT,development,package-lock.json
lockfile,mime,2.6.0,MIT,development,package-lock.json
lockfile,mime,3.0.0,MIT,runtime,package-lock.json
lockfile,mime-db,1.33.0,MIT,development,package-lock.json
lockfile,mime-db,1.52.0,MIT,runtime,package-lock.json
lockfile,mime-db,1.54.0,MIT,runtime,package-lock.json
lockfile,mime-types,2.1.18,MIT,development,package-lock.json
lockfile,mime-types,2.1.35,MIT,runtime,package-lock.json
lockfile,mime-types,3.0.2,MIT,runtime,package-lock.json
lockfile,mimic-fn,2.1.0,MIT,development,package-lock.json
lockfile,mimic-response,1.0.1,MIT,development,package-lock.json
lockfile,mimic-response,3.1.0,MIT,runtime,package-lock.json
lockfile,min-indent,1.0.1,MIT,development,package-lock.json
lockfile,minimalistic-assert,1.0.1,ISC,development,package-lock.json
lockfile,minimalistic-crypto-utils,1.0.1,MIT,development,package-lock.json
lockfile,minimatch,10.2.1,BlueOak-1.0.0,development,package-lock.json
lockfile,minimatch,10.2.5,BlueOak-1.0.0,development,package-lock.json
lockfile,minimatch,3.1.2,ISC,development,package-lock.json
lockfile,minimatch,5.1.9,ISC,development,package-lock.json
lockfile,minimatch,9.0.5,ISC,development,package-lock.json
lockfile,minimist,1.2.8,MIT,runtime,package-lock.json
lockfile,minipass,3.3.6,ISC,development,package-lock.json
lockfile,minipass,7.1.2,ISC,runtime,package-lock.json
lockfile,minipass-collect,2.0.1,ISC,development,package-lock.json
lockfile,minipass-fetch,4.0.1,MIT,development,package-lock.json
lockfile,minipass-flush,1.0.5,ISC,development,package-lock.json
lockfile,minipass-pipeline,1.2.4,ISC,development,package-lock.json
lockfile,minipass-sized,1.0.3,ISC,development,package-lock.json
lockfile,minizlib,3.1.0,MIT,runtime,package-lock.json
lockfile,mkdirp,0.5.6,MIT,development,package-lock.json
lockfile,mkdirp-classic,0.5.3,MIT,runtime,package-lock.json
lockfile,mlly,1.8.0,MIT,development,package-lock.json
lockfile,monaco-editor,0.55.1,MIT,development,package-lock.json
lockfile,monaco-editor-webpack-plugin,7.1.1,MIT,development,package-lock.json
lockfile,ms,2.0.0,MIT,development,package-lock.json
lockfile,ms,2.1.3,MIT,runtime,package-lock.json
lockfile,multicast-dns,7.2.5,MIT,development,package-lock.json
lockfile,nanoid,3.3.15,MIT,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,napi-build-utils,2.0.0,MIT,runtime,package-lock.json
lockfile,natural-compare,1.4.0,MIT,development,package-lock.json
lockfile,negotiator,0.6.3,MIT,development,package-lock.json
lockfile,negotiator,0.6.4,MIT,development,package-lock.json
lockfile,negotiator,1.0.0,MIT,runtime,package-lock.json
lockfile,neo-async,2.6.2,MIT,development,package-lock.json
lockfile,neo4j-driver,5.28.2,Apache-2.0,runtime,package-lock.json
lockfile,neo4j-driver-bolt-connection,5.28.2,Apache-2.0,runtime,package-lock.json
lockfile,neo4j-driver-core,5.28.2,Apache-2.0,runtime,package-lock.json
lockfile,nice-try,1.0.5,MIT,optional,package-lock.json
lockfile,no-case,3.0.4,MIT,development,package-lock.json
lockfile,node-abi,3.87.0,MIT,runtime,package-lock.json
lockfile,node-abi,4.26.0,MIT,development,package-lock.json
lockfile,node-abort-controller,3.1.1,MIT,optional,package-lock.json
lockfile,node-addon-api,1.7.2,MIT,development,package-lock.json
lockfile,node-addon-api,5.0.0,MIT,optional,package-lock.json
lockfile,node-addon-api,8.5.0,MIT,optional,package-lock.json
lockfile,node-api-version,0.2.1,MIT,development,package-lock.json
lockfile,node-cron,4.2.1,ISC,runtime,package-lock.json
lockfile,node-domexception,1.0.0,MIT,runtime,package-lock.json
lockfile,node-fetch,2.7.0,MIT,runtime,package-lock.json
lockfile,node-gyp,11.5.0,MIT,development,package-lock.json
lockfile,node-html-parser,7.0.2,MIT,runtime,package-lock.json
lockfile,node-loader,2.1.0,MIT,development,package-lock.json
lockfile,node-releases,2.0.27,MIT,development,package-lock.json
lockfile,node-screenshots,0.2.8,Apache-2.0,runtime,package-lock.json
lockfile,node-screenshots-darwin-arm64,0.2.8,Apache-2.0,optional,package-lock.json
lockfile,node-screenshots-darwin-x64,0.2.8,Apache-2.0,optional,package-lock.json
lockfile,node-screenshots-linux-arm64-gnu,0.2.8,Apache-2.0,optional,package-lock.json
lockfile,node-screenshots-linux-loong64-gnu,0.2.8,Apache-2.0,optional,package-lock.json
lockfile,node-screenshots-linux-x64-gnu,0.2.8,Apache-2.0,optional,package-lock.json
lockfile,node-screenshots-linux-x64-musl,0.2.8,Apache-2.0,optional,package-lock.json
lockfile,node-screenshots-win32-arm64-msvc,0.2.8,Apache-2.0,optional,package-lock.json
lockfile,node-screenshots-win32-ia32-msvc,0.2.8,Apache-2.0,optional,package-lock.json
lockfile,node-screenshots-win32-x64-msvc,0.2.8,Apache-2.0,optional,package-lock.json
lockfile,node-stream-zip,1.15.0,MIT,runtime,package-lock.json
lockfile,nopt,8.1.0,ISC,development,package-lock.json
lockfile,normalize-path,3.0.0,MIT,development,package-lock.json
lockfile,normalize-url,6.1.0,MIT,development,package-lock.json
lockfile,npm-run-path,2.0.2,MIT,optional,package-lock.json
lockfile,npm-run-path,4.0.1,MIT,development,package-lock.json
lockfile,nth-check,2.1.1,BSD-2-Clause,runtime,package-lock.json
lockfile,object-assign,4.1.1,MIT,runtime,package-lock.json
lockfile,object-inspect,1.13.4,MIT,runtime,package-lock.json
lockfile,object-keys,1.1.1,MIT,development,package-lock.json
lockfile,object.assign,4.1.7,MIT,development,package-lock.json
lockfile,object.entries,1.1.9,MIT,development,package-lock.json
lockfile,object.fromentries,2.0.8,MIT,development,package-lock.json
lockfile,object.values,1.2.1,MIT,development,package-lock.json
lockfile,obuf,1.1.2,MIT,development,package-lock.json
lockfile,obug,2.1.1,MIT,development,package-lock.json
lockfile,obug,2.1.3,MIT,development,packages/openclaw-openkosmos-channel/package-lock.json
lockfile,ollama,0.5.18,MIT,development,package-lock.json
lockfile,omggif,1.0.10,MIT,runtime,package-lock.json
lockfile,on-finished,2.4.1,MIT,runtime,package-lock.json
lockfile,on-headers,1.1.0,MIT,development,package-lock.json
lockfile,once,1.4.0,ISC,runtime,package-lock.json
lockfile,onetime,5.1.2,MIT,development,package-lock.json
lockfile,open,10.2.0,MIT,development,package-lock.json
lockfile,openai,4.104.0,Apache-2.0,runtime,package-lock.json
lockfile,option,0.2.4,BSD-2-Clause,runtime,package-lock.json
lockfile,optionator,0.9.4,MIT,development,package-lock.json
lockfile,ora,5.4.1,MIT,development,package-lock.json
lockfile,os-browserify,0.3.0,MIT,development,package-lock.json
lockfile,own-keys,1.0.1,MIT,development,package-lock.json
lockfile,p-cancelable,2.1.1,MIT,development,package-lock.json
lockfile,p-finally,1.0.0,MIT,optional,package-lock.json
lockfile,p-limit,2.3.0,MIT,development,package-lock.json
lockfile,p-limit,3.1.0,MIT,development,package-lock.json
lockfile,p-locate,4.1.0,MIT,development,package-lock.json
lockfile,p-locate,5.0.0,MIT,development,package-lock.json
lockfile,p-map,7.0.4,MIT,development,package-lock.json
lockfile,p-retry,6.2.1,MIT,development,package-lock.json
lockfile,p-try,2.2.0,MIT,development,package-lock.json
lockfile,package-json-from-dist,1.0.1,BlueOak-1.0.0,development,package-lock.json
lockfile,package-manager-detector,1.6.0,MIT,development,package-lock.json
lockfile,pako,1.0.11,(MIT AND Zlib),runtime,package-lock.json
lockfile,param-case,3.0.4,MIT,development,package-lock.json
lockfile,parent-module,1.0.1,MIT,development,package-lock.json
lockfile,parse-asn1,5.1.9,ISC,development,package-lock.json
lockfile,parse-bmfont-ascii,1.0.6,MIT,runtime,package-lock.json
lockfile,parse-bmfont-binary,1.0.6,MIT,runtime,package-lock.json
lockfile,parse-bmfont-xml,1.1.6,MIT,runtime,package-lock.json
lockfile,parse-entities,4.0.2,MIT,development,package-lock.json
lockfile,parse-json,5.2.0,MIT,development,package-lock.json
lockfile,parse-png,1.1.2,MIT,development,package-lock.json
lockfile,parse5,7.3.0,MIT,development,package-lock.json
lockfile,parse5,8.0.0,MIT,development,package-lock.json
lockfile,parseurl,1.3.3,MIT,runtime,package-lock.json
lockfile,pascal-case,3.1.2,MIT,development,package-lock.json
lockfile,path-browserify,1.0.1,MIT,development,package-lock.json
lockfile,path-data-parser,0.1.0,MIT,development,package-lock.json
lockfile,path-exists,4.0.0,MIT,development,package-lock.json
lockfile,path-expression-matcher,1.5.0,MIT,development,package-lock.json
lockfile,path-is-absolute,1.0.1,MIT,runtime,package-lock.json
lockfile,path-is-inside,1.0.2,(WTFPL OR MIT),development,package-lock.json
lockfile,path-key,2.0.1,MIT,optional,package-lock.json
lockfile,path-key,3.1.1,MIT,runtime,package-lock.json
lockfile,path-parse,1.0.7,MIT,development,package-lock.json
lockfile,path-scurry,1.11.1,BlueOak-1.0.0,development,package-lock.json
lockfile,path-to-regexp,0.1.13,MIT,development,package-lock.json
lockfile,path-to-regexp,3.3.0,MIT,development,package-lock.json
lockfile,path-to-regexp,8.4.1,MIT,runtime,package-lock.json
lockfile,path-type,4.0.0,MIT,development,package-lock.json
lockfile,pathe,2.0.3,MIT,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,pbkdf2,3.1.5,MIT,development,package-lock.json
lockfile,pdf2json,4.0.3,Apache-2.0,runtime,package-lock.json
lockfile,pdfreader,3.0.8,MIT,runtime,package-lock.json
lockfile,pe-library,0.4.1,MIT,development,package-lock.json
lockfile,pend,1.2.0,MIT,runtime,package-lock.json
lockfile,picocolors,1.1.1,ISC,development,package-lock.json;packages/openclaw-openkosmos-channel/package-lock.json
lockfile,picomatch,2.3.2,MIT,runtime,package-lock.json
lockfile,picomatch,4.0.4,MIT,development,package-lock.json
lockfile,picomatch,4.0.5,MIT,development,packages/openclaw-openkosmos-channel/package-lock.json
lockfile,pinkie,2.0.4,MIT,development,package-lock.json
lockfile,pinkie-promise,2.0.1,MIT,development,package-lock.json
lockfile,pixelmatch,5.3.0,ISC,runtime,package-lock.json
lockfile,pkce-challenge,5.0.1,MIT,runtime,package-lock.json
lockfile,pkg-dir,4.2.0,MIT,development,package-lock.json
lockfile,pkg-types,1.3.1,MIT,development,package-lock.json
lockfile,pkijs,3.3.3,BSD-3-Clause,development,package-lock.json
lockfile,playwright,1.58.2,Apache-2.0,development,package-lock.json
lockfile,playwright-core,1.58.2,Apache-2.0,runtime,package-lock.json
lockfile,plist,3.1.0,MIT,development,package-lock.json
lockfile,png-to-ico,3.0.1,MIT,development,package-lock.json
lockfile,pngjs,3.4.0,MIT,development,package-lock.json
lockfile,pngjs,6.0.0,MIT,runtime,package-lock.json
lockfile,pngjs,7.0.0,MIT,runtime,package-lock.json
lockfile,points-on-curve,0.2.0,MIT,development,package-lock.json
lockfile,points-on-path,0.2.1,MIT,development,package-lock.json
lockfile,possible-typed-array-names,1.1.0,MIT,development,package-lock.json
lockfile,postcss,8.5.15,MIT,development,package-lock.json
lockfile,postcss,8.5.16,MIT,development,packages/openclaw-openkosmos-channel/package-lock.json
lockfile,postcss-loader,7.3.4,MIT,development,package-lock.json
lockfile,postcss-modules-extract-imports,3.1.0,ISC,development,package-lock.json
lockfile,postcss-modules-local-by-default,4.2.0,MIT,development,package-lock.json
lockfile,postcss-modules-scope,3.2.1,ISC,development,package-lock.json
lockfile,postcss-modules-values,4.0.0,ISC,development,package-lock.json
lockfile,postcss-selector-parser,7.1.1,MIT,development,package-lock.json
lockfile,postcss-value-parser,4.2.0,MIT,development,package-lock.json
lockfile,postject,1.0.0-alpha.6,MIT,development,package-lock.json
lockfile,prebuild-install,7.1.3,MIT,runtime,package-lock.json
lockfile,prelude-ls,1.2.1,MIT,development,package-lock.json
lockfile,pretty-error,4.0.0,MIT,development,package-lock.json
lockfile,pretty-format,27.5.1,MIT,development,package-lock.json
lockfile,prismjs,1.30.0,MIT,development,package-lock.json
lockfile,proc-log,5.0.0,ISC,development,package-lock.json
lockfile,process,0.11.10,MIT,development,package-lock.json
lockfile,process-nextick-args,2.0.1,MIT,runtime,package-lock.json
lockfile,progress,2.0.3,MIT,development,package-lock.json
lockfile,promise-retry,2.0.1,MIT,development,package-lock.json
lockfile,prop-types,15.8.1,MIT,development,package-lock.json
lockfile,proper-lockfile,4.1.2,MIT,development,package-lock.json
lockfile,property-information,7.1.0,MIT,development,package-lock.json
lockfile,proxy-addr,2.0.7,MIT,runtime,package-lock.json
lockfile,proxy-from-env,1.1.0,MIT,runtime,package-lock.json
lockfile,proxy-from-env,2.1.0,MIT,development,package-lock.json
lockfile,public-encrypt,4.0.3,MIT,development,package-lock.json
lockfile,pump,3.0.3,MIT,runtime,package-lock.json
lockfile,punycode,2.3.1,MIT,development,package-lock.json
lockfile,pvtsutils,1.3.6,MIT,development,package-lock.json
lockfile,pvutils,1.1.5,MIT,development,package-lock.json
lockfile,qs,6.15.3,BSD-3-Clause,runtime,package-lock.json
lockfile,quick-lru,5.1.1,MIT,development,package-lock.json
lockfile,randombytes,2.1.0,MIT,development,package-lock.json
lockfile,randomfill,1.0.4,MIT,development,package-lock.json
lockfile,range-parser,1.2.0,MIT,development,package-lock.json
lockfile,range-parser,1.2.1,MIT,runtime,package-lock.json
lockfile,raw-body,2.5.3,MIT,development,package-lock.json
lockfile,raw-body,3.0.2,MIT,runtime,package-lock.json
lockfile,rc,1.2.8,(BSD-2-Clause OR MIT OR Apache-2.0),runtime,package-lock.json
lockfile,react,18.3.1,MIT,development,package-lock.json
lockfile,react-dom,18.3.1,MIT,development,package-lock.json
lockfile,react-is,16.13.1,MIT,development,package-lock.json
lockfile,react-is,17.0.2,MIT,development,package-lock.json
lockfile,react-markdown,10.1.0,MIT,development,package-lock.json
lockfile,react-refresh,0.18.0,MIT,development,package-lock.json
lockfile,react-router,6.30.4,MIT,development,package-lock.json
lockfile,react-router-dom,6.30.4,MIT,development,package-lock.json
lockfile,react-syntax-highlighter,16.1.0,MIT,development,package-lock.json
lockfile,react-window,1.8.11,MIT,development,package-lock.json
lockfile,read-binary-file-arch,1.0.6,MIT,development,package-lock.json
lockfile,readable-stream,2.3.8,MIT,runtime,package-lock.json
lockfile,readable-stream,3.6.2,MIT,runtime,package-lock.json
lockfile,readable-stream,4.7.0,MIT,development,package-lock.json
lockfile,readdirp,3.6.0,MIT,development,package-lock.json
lockfile,readdirp,4.1.2,MIT,development,package-lock.json
lockfile,rechoir,0.8.0,MIT,development,package-lock.json
lockfile,redent,3.0.0,MIT,development,package-lock.json
lockfile,reflect-metadata,0.2.2,Apache-2.0,development,package-lock.json
lockfile,reflect.getprototypeof,1.0.10,MIT,development,package-lock.json
lockfile,refractor,5.0.0,MIT,development,package-lock.json
lockfile,regexp.prototype.flags,1.5.4,MIT,development,package-lock.json
lockfile,registry-auth-token,3.3.2,MIT,development,package-lock.json
lockfile,registry-url,3.1.0,MIT,development,package-lock.json
lockfile,rehype-raw,7.0.0,MIT,development,package-lock.json
lockfile,relateurl,0.2.7,MIT,development,package-lock.json
lockfile,remark-breaks,4.0.0,MIT,development,package-lock.json
lockfile,remark-gfm,4.0.1,MIT,development,package-lock.json
lockfile,remark-parse,11.0.0,MIT,development,package-lock.json
lockfile,remark-rehype,11.1.2,MIT,development,package-lock.json
lockfile,remark-stringify,11.0.0,MIT,development,package-lock.json
lockfile,renderkid,3.0.0,MIT,development,package-lock.json
lockfile,require-directory,2.1.1,MIT,development,package-lock.json
lockfile,require-from-string,2.0.2,MIT,runtime,package-lock.json
lockfile,requires-port,1.0.0,MIT,development,package-lock.json
lockfile,resedit,1.7.2,MIT,development,package-lock.json
lockfile,resize-img,1.1.2,MIT,development,package-lock.json
lockfile,resolve,1.22.11,MIT,development,package-lock.json
lockfile,resolve,2.0.0-next.5,MIT,development,package-lock.json
lockfile,resolve-alpn,1.2.1,MIT,development,package-lock.json
lockfile,resolve-cwd,3.0.0,MIT,development,package-lock.json
lockfile,resolve-from,4.0.0,MIT,development,package-lock.json
lockfile,resolve-from,5.0.0,MIT,development,package-lock.json
lockfile,responselike,2.0.1,MIT,development,package-lock.json
lockfile,restore-cursor,3.1.0,MIT,development,package-lock.json
lockfile,retry,0.12.0,MIT,development,package-lock.json
lockfile,retry,0.13.1,MIT,development,package-lock.json
lockfile,rimraf,2.6.3,ISC,development,package-lock.json
lockfile,ripemd160,2.0.3,MIT,development,package-lock.json
lockfile,roarr,2.15.4,BSD-3-Clause,development,package-lock.json
lockfile,robust-predicates,3.0.3,Unlicense,development,package-lock.json
lockfile,rolldown,1.1.3,MIT,development,package-lock.json
lockfile,rolldown,1.1.5,MIT,development,packages/openclaw-openkosmos-channel/package-lock.json
lockfile,roughjs,4.6.6,MIT,development,package-lock.json
lockfile,router,2.2.0,MIT,runtime,package-lock.json
lockfile,run-applescript,7.1.0,MIT,development,package-lock.json
lockfile,rw,1.3.3,BSD-3-Clause,development,package-lock.json
lockfile,rxjs,7.8.2,Apache-2.0,runtime,package-lock.json
lockfile,safe-array-concat,1.1.3,MIT,development,package-lock.json
lockfile,safe-buffer,5.1.2,MIT,runtime,package-lock.json
lockfile,safe-buffer,5.2.1,MIT,runtime,package-lock.json
lockfile,safe-push-apply,1.0.0,MIT,development,package-lock.json
lockfile,safe-regex-test,1.1.0,MIT,development,package-lock.json
lockfile,safer-buffer,2.1.2,MIT,runtime,package-lock.json
lockfile,sanitize-filename,1.6.3,WTFPL OR ISC,development,package-lock.json
lockfile,sax,1.4.4,BlueOak-1.0.0,runtime,package-lock.json
lockfile,saxes,6.0.0,ISC,development,package-lock.json
lockfile,scheduler,0.23.2,MIT,development,package-lock.json
lockfile,schema-utils,4.3.3,MIT,development,package-lock.json
lockfile,secure-json-parse,2.7.0,BSD-3-Clause,development,package-lock.json
lockfile,select-hose,2.0.0,MIT,development,package-lock.json
lockfile,selfsigned,5.5.0,MIT,development,package-lock.json
